2015-12-10 10:33:28,988 DEBUG [java.sql.Connection] - {conn-100000} Connection
2015-12-10 10:33:28,996 DEBUG [java.sql.Connection] - {conn-100000} Preparing Statement:    select      cd.ID,   cd.NAME,   cd.CODE,   cd.VALUE,   cd.GROUP_NAME,   cd.PARENT_ID,   cd.ORDERING,   cd.MEMO,   cd.OPERATOR,   cd.GMT_CREATE,   cd.GMT_MODIFY     from COMM_DATADIC cd   order by cd.GROUP_NAME, cd.PARENT_ID, cd.ORDERING,   cd.GMT_CREATE  
2015-12-10 10:33:29,055 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Executing Statement:    select      cd.ID,   cd.NAME,   cd.CODE,   cd.VALUE,   cd.GROUP_NAME,   cd.PARENT_ID,   cd.ORDERING,   cd.MEMO,   cd.OPERATOR,   cd.GMT_CREATE,   cd.GMT_MODIFY     from COMM_DATADIC cd   order by cd.GROUP_NAME, cd.PARENT_ID, cd.ORDERING,   cd.GMT_CREATE  
2015-12-10 10:33:29,056 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Parameters: []
2015-12-10 10:33:29,056 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Types: []
2015-12-10 10:33:29,106 DEBUG [java.sql.ResultSet] - {rset-100002} ResultSet
2015-12-10 10:33:29,136 DEBUG [java.sql.ResultSet] - {rset-100002} Header: [ID, NAME, CODE, VALUE, GROUP_NAME, PARENT_ID, ORDERING, MEMO, OPERATOR, GMT_CREATE, GMT_MODIFY]
2015-12-10 10:33:29,447 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10082, 河南, null, 5, province, null, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,448 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10100, 黑龙江, null, 6, province, null, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,450 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10114, 吉林, null, 7, province, null, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,450 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10124, 辽宁, null, 8, province, null, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,451 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10139, 山东, null, 9, province, null, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,452 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10157, 内蒙古, null, 10, province, null, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,452 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10171, 江苏, null, 11, province, null, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,453 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10185, 安徽, null, 12, province, null, 13, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,453 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10203, 山西, null, 13, province, null, 14, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,454 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10215, 陕西, null, 14, province, null, 15, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,454 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10226, 甘肃, null, 15, province, null, 16, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,455 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10241, 浙江, null, 16, province, null, 17, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,456 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10253, 江西, null, 17, province, null, 18, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,456 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10265, 湖北, null, 18, province, null, 19, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,457 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10283, 湖南, null, 19, province, null, 20, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,457 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10298, 贵州, null, 20, province, null, 21, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,458 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10308, 四川, null, 21, province, null, 22, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,458 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10330, 云南, null, 22, province, null, 23, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,459 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10347, 新疆, null, 23, province, null, 24, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,459 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10366, 宁夏, null, 24, province, null, 25, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,460 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10372, 青海, null, 25, province, null, 26, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,460 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10381, 西藏, null, 26, province, null, 27, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,461 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10389, 广西, null, 27, province, null, 28, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,462 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10404, 广东, null, 28, province, null, 29, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,462 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10426, 福建, null, 29, province, null, 30, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,463 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10436, 海南, null, 30, province, null, 31, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,464 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10457, 台湾, null, 31, province, null, 32, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,465 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10501, 香港, null, 32, province, null, 33, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,466 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10522, 澳门, null, 33, province, null, 34, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,467 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10524, 海外, null, 100, province, null, 35, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:33:29,467 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10900, 艺术品, null, 1, warrantType, null, 1, null, admin, 2015-04-22 15:45:23.0, 2015-04-22 15:45:26.0]
2015-12-10 10:33:30,639 DEBUG [java.sql.Connection] - {conn-100003} Connection
2015-12-10 10:33:30,639 DEBUG [java.sql.Connection] - {conn-100003} Preparing Statement:    SELECT      sf.ID,   sf.PARENT_ID,   sf.NAME,   sf.URL,   sf.DESCRIPTION,   sf.ORDERING,   sf.IS_MENU,   sf.IS_DELETED,   sf.OPERATOR,   sf.GMT_CREATE,   sf.GMT_MODIFY     FROM SYSTEM_FUNCTION sf where IS_DELETED <> 1 order by   ORDERING  
2015-12-10 10:33:30,639 DEBUG [java.sql.PreparedStatement] - {pstm-100004} Executing Statement:    SELECT      sf.ID,   sf.PARENT_ID,   sf.NAME,   sf.URL,   sf.DESCRIPTION,   sf.ORDERING,   sf.IS_MENU,   sf.IS_DELETED,   sf.OPERATOR,   sf.GMT_CREATE,   sf.GMT_MODIFY     FROM SYSTEM_FUNCTION sf where IS_DELETED <> 1 order by   ORDERING  
2015-12-10 10:33:30,639 DEBUG [java.sql.PreparedStatement] - {pstm-100004} Parameters: []
2015-12-10 10:33:30,639 DEBUG [java.sql.PreparedStatement] - {pstm-100004} Types: []
2015-12-10 10:33:30,651 DEBUG [java.sql.ResultSet] - {rset-100005} ResultSet
2015-12-10 10:33:30,655 DEBUG [java.sql.ResultSet] - {rset-100005} Header: [ID, PARENT_ID, NAME, URL, DESCRIPTION, ORDERING, IS_MENU, IS_DELETED, OPERATOR, GMT_CREATE, GMT_MODIFY]
2015-12-10 10:33:30,655 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10009, 0, 后台系统管理, , , 1, 1, 0, null, 2015-04-14 13:56:39.0, 2015-04-15 10:11:22.0]
2015-12-10 10:33:30,655 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10012, 10009, 用户管理, /system/user/list.htm, 用户管理, 1, 1, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,656 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10104, 10012, 新增用户, /system/user/add-init.htm, null, 1, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,656 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10107, 10011, 新增系统功能, /system/function/add-init.htm, null, 1, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,656 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10128, 10121, 新增角色, /system/role/add-init.htm, null, 1, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,657 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12004, 12003, 席位查询, /seat/list.htm, , 1, 0, 0, null, 2015-04-14 16:44:50.0, 2015-04-14 17:33:45.0]
2015-12-10 10:33:30,657 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12009, 12008, 权证发行, /warrant/add.htm, , 1, 1, 0, null, 2015-04-15 15:10:50.0, 2015-04-15 15:10:50.0]
2015-12-10 10:33:30,657 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12012, 12011, 交易记录查询, /trade/list.htm, 交易记录查询, 1, 1, 0, null, 2015-04-16 15:48:55.0, 2015-04-16 15:48:55.0]
2015-12-10 10:33:30,658 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12020, 12019, 费率设置, /trade/rateList.htm, , 1, 0, 0, null, 2015-04-17 11:31:11.0, 2015-04-17 14:25:36.0]
2015-12-10 10:33:30,658 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12021, 12017, 账户查询, /fund/account/list.htm, 账户查询, 1, 1, 0, null, 2015-04-27 11:37:05.0, 2015-04-27 14:53:45.0]
2015-12-10 10:33:30,658 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10011, 10009, 系统功能管理, /system/function/list.htm, 系统功能管理, 2, 1, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,659 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10105, 10012, 修改用户, /system/user/edit-init.htm, null, 2, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,659 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10108, 10011, 修改系统功能, /system/function/edit-init.htm, null, 2, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,659 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10129, 10121, 修改角色, /system/role/edit-init.htm, null, 2, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,659 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12003, 0, 席位管理, , , 2, 1, 0, null, 2015-04-14 16:43:31.0, 2015-04-14 16:43:31.0]
2015-12-10 10:33:30,662 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12005, 12003, 席位申请管理, /seat/applyList.htm, , 2, 0, 0, null, 2015-04-14 16:45:41.0, 2015-04-16 10:20:02.0]
2015-12-10 10:33:30,663 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12025, 12017, 出金申请审核, /fund/fundTransferApply/list.htm, , 2, 0, 0, null, 2015-06-26 15:30:22.0, 2015-06-26 15:30:22.0]
2015-12-10 10:33:30,663 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10106, 10012, 删除用户, /system/user/remove.htm, null, 3, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,663 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10109, 10011, 删除系统功能, /system/function/remove.htm, null, 3, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,664 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10130, 10121, 删除角色, /system/role/del.htm, null, 3, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,664 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10121, 10009, 角色管理, /system/role/list.htm, null, 3, 1, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,664 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12006, 12003, 席位开设, /seat/add.htm, , 3, 0, 0, null, 2015-04-14 16:45:55.0, 2015-04-14 17:33:52.0]
2015-12-10 10:33:30,664 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12008, 0, 权证管理, , 权证管理, 3, 1, 0, null, 2015-04-15 15:09:56.0, 2015-04-15 15:09:56.0]
2015-12-10 10:33:30,665 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12013, 12008, 权证查询, /warrant/list.htm, , 3, 0, 0, null, 2015-04-16 16:25:45.0, 2015-04-16 16:28:18.0]
2015-12-10 10:33:30,665 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [10110, 10011, 查看子功能, /system/function/list.htm, null, 4, 0, 0, null, 2015-04-14 13:56:39.0, 2015-04-14 13:56:39.0]
2015-12-10 10:33:30,665 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12007, 12003, 席位信用额度设置, /seat/creditLimit.htm, , 4, 0, 0, null, 2015-04-14 16:46:15.0, 2015-04-16 12:03:09.0]
2015-12-10 10:33:30,666 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12011, 0, 交易管理, , j交易管理, 4, 1, 0, null, 2015-04-16 15:47:59.0, 2015-04-16 15:48:18.0]
2015-12-10 10:33:30,666 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12016, 12008, 权证持有查询, /warrant/warrantHoldList.htm, , 4, 0, 0, null, 2015-04-17 11:14:36.0, 2015-04-17 11:14:36.0]
2015-12-10 10:33:30,666 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12017, 0, 资金管理, , , 5, 1, 0, null, 2015-04-17 11:30:11.0, 2015-04-17 11:30:11.0]
2015-12-10 10:33:30,667 DEBUG [java.sql.ResultSet] - {rset-100005} Result: [12019, 0, 平台设置, , , 6, 1, 0, null, 2015-04-17 11:30:45.0, 2015-04-17 11:30:45.0]
2015-12-10 10:37:50,467 DEBUG [java.sql.Connection] - {conn-100000} Connection
2015-12-10 10:37:50,471 DEBUG [java.sql.Connection] - {conn-100000} Preparing Statement:    select      cd.ID,   cd.NAME,   cd.CODE,   cd.VALUE,   cd.GROUP_NAME,   cd.PARENT_ID,   cd.ORDERING,   cd.MEMO,   cd.OPERATOR,   cd.GMT_CREATE,   cd.GMT_MODIFY     from COMM_DATADIC cd   order by cd.GROUP_NAME, cd.PARENT_ID, cd.ORDERING,   cd.GMT_CREATE  
2015-12-10 10:37:50,517 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Executing Statement:    select      cd.ID,   cd.NAME,   cd.CODE,   cd.VALUE,   cd.GROUP_NAME,   cd.PARENT_ID,   cd.ORDERING,   cd.MEMO,   cd.OPERATOR,   cd.GMT_CREATE,   cd.GMT_MODIFY     from COMM_DATADIC cd   order by cd.GROUP_NAME, cd.PARENT_ID, cd.ORDERING,   cd.GMT_CREATE  
2015-12-10 10:37:50,517 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Parameters: []
2015-12-10 10:37:50,518 DEBUG [java.sql.PreparedStatement] - {pstm-100001} Types: []
2015-12-10 10:37:50,553 DEBUG [java.sql.ResultSet] - {rset-100002} ResultSet
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Header: [ID, NAME, CODE, VALUE, GROUP_NAME, PARENT_ID, ORDERING, MEMO, OPERATOR, GMT_CREATE, GMT_MODIFY]
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10063, 北京, null, 0, city, 10062, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10065, 天津, null, 100, city, 10064, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10067, 上海, null, 200, city, 10066, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10069, 重庆, null, 300, city, 10068, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10071, 石家庄, null, 400, city, 10070, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10072, 保定, null, 401, city, 10070, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,583 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10073, 沧州, null, 402, city, 10070, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,600 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10074, 承德, null, 403, city, 10070, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,601 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10075, 邯郸, null, 404, city, 10070, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,603 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10076, 衡水, null, 405, city, 10070, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,604 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10077, 廊坊, null, 406, city, 10070, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,605 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10078, 秦皇岛, null, 407, city, 10070, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,605 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10079, 唐山, null, 408, city, 10070, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,606 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10080, 邢台, null, 409, city, 10070, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,607 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10081, 张家口, null, 410, city, 10070, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,611 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10083, 郑州, null, 500, city, 10082, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,612 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10084, 安阳, null, 501, city, 10082, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,613 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10085, 鹤壁, null, 502, city, 10082, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,614 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10086, 焦作, null, 503, city, 10082, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,614 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10087, 开封, null, 504, city, 10082, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,614 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10088, 洛阳, null, 505, city, 10082, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,615 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10089, 漯河, null, 506, city, 10082, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,615 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10090, 南阳, null, 507, city, 10082, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,616 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10091, 平顶山, null, 508, city, 10082, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,616 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10092, 濮阳, null, 509, city, 10082, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,617 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10093, 三门峡, null, 510, city, 10082, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,617 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10094, 商丘, null, 511, city, 10082, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,618 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10095, 新乡, null, 512, city, 10082, 13, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,618 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10096, 信阳, null, 513, city, 10082, 14, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,618 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10097, 许昌, null, 514, city, 10082, 15, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,619 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10098, 周口, null, 515, city, 10082, 16, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,619 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10099, 驻马店, null, 516, city, 10082, 17, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,620 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10101, 哈尔滨, null, 600, city, 10100, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,620 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10102, 大庆, null, 601, city, 10100, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,620 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10103, 大兴安岭, null, 602, city, 10100, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,621 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10104, 鹤岗, null, 603, city, 10100, 4, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,621 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10105, 黑河, null, 604, city, 10100, 5, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,622 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10106, 鸡西, null, 605, city, 10100, 6, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,622 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10107, 佳木斯, null, 606, city, 10100, 7, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,623 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10108, 牡丹江, null, 607, city, 10100, 8, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,624 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10109, 七台河, null, 608, city, 10100, 9, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,624 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10110, 齐齐哈尔, null, 609, city, 10100, 10, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,625 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10111, 双鸭山, null, 610, city, 10100, 11, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,625 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10112, 绥化, null, 611, city, 10100, 12, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,626 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10113, 伊春, null, 612, city, 10100, 13, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,626 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10115, 长春, null, 700, city, 10114, 1, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,627 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10116, 白城, null, 701, city, 10114, 2, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
2015-12-10 10:37:50,628 DEBUG [java.sql.ResultSet] - {rset-100002} Result: [10117, 白山, null, 702, city, 10114, 3, null, admin, 2015-04-14 14:01:35.0, 2015-04-14 14:01:35.0]
